SEASON_ID,TEAM_ID_A,TEAM_ABBREVIATION_A,TEAM_NAME_A,GAME_ID,GAME_DATE,MATCHUP,WL_A,MIN_A,FGM_A,FGA_A,FG_PCT_A,FG3M_A,FG3A_A,FG3_PCT_A,FTM_A,FTA_A,FT_PCT_A,OREB_A,DREB_A,REB_A,AST_A,STL_A,BLK_A,TOV_A,PF_A,PTS_A,PLUS_MINUS_A,TEAM_ID_B,TEAM_ABBREVIATION_B,TEAM_NAME_B,WL_B,MIN_B,FGM_B,FGA_B,FG_PCT_B,FG3M_B,FG3A_B,FG3_PCT_B,FTM_B,FTA_B,FT_PCT_B,OREB_B,DREB_B,REB_B,AST_B,STL_B,BLK_B,TOV_B,PF_B,PTS_B,PLUS_MINUS_B
22010.0,1611661323.0,CON,Connecticut Sun,1021000123,2010-07-20,CON vs. NYL,L,225.0,25.0,66.0,0.379,9.0,20.0,0.45,15.0,17.0,0.882,7.0,28.0,35.0,14.0,5.0,4.0,20.0,13.0,74.0,-8.0,1611661313.0,NYL,New York Liberty,W,225.0,32.0,78.0,0.41,8.0,24.0,0.333,10.0,16.0,0.625,14.0,27.0,41.0,23.0,12.0,1.0,14.0,14.0,82.0,8.0
22010.0,1611661322.0,WAS,Washington Mystics,1021000124,2010-07-21,WAS vs. ATL,W,200.0,29.0,65.0,0.446,5.0,14.0,0.357,19.0,26.0,0.731,15.0,22.0,37.0,19.0,9.0,2.0,16.0,25.0,82.0,10.0,1611661330.0,ATL,Atlanta Dream,L,200.0,25.0,62.0,0.403,4.0,12.0,0.333,18.0,26.0,0.692,15.0,22.0,37.0,12.0,8.0,3.0,18.0,27.0,72.0,-10.0
22010.0,1611661325.0,IND,Indiana Fever,1021000125,2010-07-22,IND vs. LAS,W,200.0,27.0,67.0,0.403,10.0,25.0,0.4,12.0,15.0,0.8,9.0,25.0,34.0,16.0,12.0,6.0,13.0,16.0,76.0,19.0,1611661320.0,LAS,Los Angeles Sparks,L,200.0,22.0,63.0,0.349,6.0,19.0,0.316,7.0,9.0,0.778,11.0,24.0,35.0,11.0,7.0,3.0,20.0,14.0,57.0,-19.0
22010.0,1611661321.0,TUL,Tulsa Shock,1021000127,2010-07-22,TUL vs. PHO,L,200.0,33.0,79.0,0.418,8.0,21.0,0.381,17.0,24.0,0.708,12.0,21.0,33.0,20.0,8.0,5.0,19.0,17.0,91.0,-32.0,1611661317.0,PHO,Phoenix Mercury,W,200.0,46.0,81.0,0.568,10.0,20.0,0.5,21.0,22.0,0.955,10.0,30.0,40.0,30.0,12.0,8.0,16.0,24.0,123.0,32.0
22010.0,1611661324.0,MIN,Minnesota Lynx,1021000126,2010-07-22,MIN vs. SAN,L,200.0,28.0,73.0,0.384,5.0,13.0,0.385,11.0,16.0,0.688,16.0,26.0,42.0,17.0,8.0,4.0,14.0,14.0,72.0,-2.0,1611661319.0,SAN,San Antonio Silver Stars,W,200.0,27.0,69.0,0.391,8.0,22.0,0.364,12.0,15.0,0.8,12.0,20.0,32.0,13.0,6.0,5.0,13.0,14.0,74.0,2.0
22010.0,1611661329.0,CHI,Chicago Sky,1021000128,2010-07-23,CHI vs. NYL,L,200.0,27.0,58.0,0.466,3.0,17.0,0.176,14.0,19.0,0.737,5.0,22.0,27.0,19.0,7.0,5.0,14.0,12.0,71.0,-8.0,1611661313.0,NYL,New York Liberty,W,200.0,29.0,61.0,0.475,9.0,19.0,0.474,12.0,16.0,0.75,9.0,16.0,25.0,18.0,8.0,4.0,12.0,19.0,79.0,8.0
22010.0,1611661322.0,WAS,Washington Mystics,1021000130,2010-07-24,WAS vs. IND,L,200.0,21.0,53.0,0.396,3.0,13.0,0.231,28.0,36.0,0.778,10.0,25.0,35.0,9.0,8.0,0.0,21.0,24.0,73.0,-5.0,1611661325.0,IND,Indiana Fever,W,200.0,26.0,60.0,0.433,5.0,17.0,0.294,21.0,27.0,0.778,6.0,19.0,25.0,20.0,12.0,3.0,14.0,27.0,78.0,5.0
22010.0,1611661324.0,MIN,Minnesota Lynx,1021000131,2010-07-24,MIN vs. PHO,L,250.0,42.0,95.0,0.442,10.0,24.0,0.417,30.0,43.0,0.698,15.0,25.0,40.0,25.0,7.0,5.0,12.0,30.0,124.0,-3.0,1611661317.0,PHO,Phoenix Mercury,W,250.0,47.0,85.0,0.553,4.0,21.0,0.19,29.0,33.0,0.879,9.0,32.0,41.0,22.0,9.0,8.0,19.0,32.0,127.0,3.0
22010.0,1611661319.0,SAN,San Antonio Silver Stars,1021000132,2010-07-24,SAN vs. CHI,L,200.0,27.0,55.0,0.491,4.0,12.0,0.333,14.0,19.0,0.737,3.0,23.0,26.0,21.0,3.0,3.0,9.0,14.0,72.0,-3.0,1611661329.0,CHI,Chicago Sky,W,200.0,30.0,64.0,0.469,4.0,10.0,0.4,11.0,16.0,0.688,10.0,24.0,34.0,17.0,5.0,2.0,9.0,17.0,75.0,3.0
22010.0,1611661323.0,CON,Connecticut Sun,1021000129,2010-07-24,CON vs. LAS,L,200.0,29.0,77.0,0.377,8.0,26.0,0.308,14.0,15.0,0.933,16.0,26.0,42.0,18.0,3.0,3.0,14.0,18.0,80.0,-9.0,1611661320.0,LAS,Los Angeles Sparks,W,200.0,30.0,66.0,0.455,15.0,29.0,0.517,14.0,19.0,0.737,5.0,26.0,31.0,24.0,9.0,4.0,12.0,17.0,89.0,9.0
22010.0,1611661330.0,ATL,Atlanta Dream,1021000133,2010-07-25,ATL vs. NYL,W,200.0,32.0,67.0,0.478,3.0,8.0,0.375,15.0,23.0,0.652,9.0,27.0,36.0,23.0,8.0,3.0,14.0,16.0,82.0,7.0,1611661313.0,NYL,New York Liberty,L,200.0,30.0,65.0,0.462,8.0,16.0,0.5,7.0,8.0,0.875,3.0,23.0,26.0,19.0,3.0,4.0,18.0,23.0,75.0,-7.0
22010.0,1611661328.0,SEA,Seattle Storm,1021000134,2010-07-25,SEA vs. TUL,W,200.0,27.0,63.0,0.429,10.0,26.0,0.385,11.0,15.0,0.733,13.0,30.0,43.0,19.0,10.0,6.0,18.0,18.0,75.0,16.0,1611661321.0,TUL,Tulsa Shock,L,200.0,24.0,66.0,0.364,7.0,21.0,0.333,4.0,4.0,1.0,9.0,16.0,25.0,7.0,11.0,1.0,17.0,14.0,59.0,-16.0
22010.0,1611661321.0,TUL,Tulsa Shock,1021000135,2010-07-27,TUL vs. ATL,L,200.0,32.0,74.0,0.432,7.0,18.0,0.389,18.0,27.0,0.667,12.0,18.0,30.0,16.0,9.0,3.0,22.0,20.0,89.0,-16.0,1611661330.0,ATL,Atlanta Dream,W,200.0,40.0,77.0,0.519,6.0,15.0,0.4,19.0,25.0,0.76,14.0,30.0,44.0,22.0,10.0,3.0,18.0,27.0,105.0,16.0
22010.0,1611661324.0,MIN,Minnesota Lynx,1021000139,2010-07-27,MIN vs. LAS,L,200.0,20.0,77.0,0.26,5.0,21.0,0.238,13.0,17.0,0.765,14.0,26.0,40.0,13.0,8.0,2.0,9.0,11.0,58.0,-13.0,1611661320.0,LAS,Los Angeles Sparks,W,200.0,29.0,66.0,0.439,7.0,20.0,0.35,6.0,9.0,0.667,6.0,37.0,43.0,23.0,6.0,5.0,14.0,14.0,71.0,13.0
22010.0,1611661323.0,CON,Connecticut Sun,1021000137,2010-07-27,CON vs. WAS,W,200.0,29.0,61.0,0.475,7.0,13.0,0.538,23.0,28.0,0.821,7.0,22.0,29.0,20.0,9.0,4.0,10.0,18.0,88.0,10.0,1611661322.0,WAS,Washington Mystics,L,200.0,30.0,65.0,0.462,6.0,21.0,0.286,12.0,14.0,0.857,10.0,24.0,34.0,14.0,3.0,0.0,18.0,24.0,78.0,-10.0
22010.0,1611661325.0,IND,Indiana Fever,1021000136,2010-07-27,IND vs. CHI,W,200.0,30.0,60.0,0.5,7.0,15.0,0.467,11.0,14.0,0.786,12.0,25.0,37.0,18.0,12.0,5.0,21.0,15.0,78.0,4.0,1611661329.0,CHI,Chicago Sky,L,200.0,29.0,67.0,0.433,4.0,15.0,0.267,12.0,15.0,0.8,9.0,19.0,28.0,14.0,13.0,4.0,15.0,15.0,74.0,-4.0
22010.0,1611661328.0,SEA,Seattle Storm,1021000140,2010-07-27,SEA vs. PHO,W,200.0,34.0,73.0,0.466,2.0,13.0,0.154,21.0,27.0,0.778,15.0,24.0,39.0,18.0,9.0,2.0,11.0,19.0,91.0,6.0,1611661317.0,PHO,Phoenix Mercury,L,200.0,31.0,72.0,0.431,7.0,17.0,0.412,16.0,19.0,0.842,10.0,25.0,35.0,19.0,3.0,6.0,13.0,24.0,85.0,-6.0
22010.0,1611661313.0,NYL,New York Liberty,1021000138,2010-07-27,NYL vs. SAN,W,200.0,32.0,68.0,0.471,8.0,18.0,0.444,5.0,11.0,0.455,11.0,20.0,31.0,21.0,6.0,2.0,11.0,14.0,77.0,5.0,1611661319.0,SAN,San Antonio Silver Stars,L,200.0,29.0,67.0,0.433,2.0,15.0,0.133,12.0,13.0,0.923,12.0,24.0,36.0,11.0,9.0,0.0,12.0,12.0,72.0,-5.0
22010.0,1611661322.0,WAS,Washington Mystics,1021000141,2010-07-29,WAS vs. SAN,L,200.0,25.0,50.0,0.5,4.0,11.0,0.364,21.0,22.0,0.955,8.0,21.0,29.0,13.0,5.0,1.0,20.0,18.0,75.0,-4.0,1611661319.0,SAN,San Antonio Silver Stars,W,200.0,29.0,54.0,0.537,4.0,13.0,0.308,17.0,22.0,0.773,5.0,16.0,21.0,13.0,17.0,5.0,13.0,21.0,79.0,4.0
22010.0,1611661317.0,PHO,Phoenix Mercury,1021000142,2010-07-29,PHO vs. MIN,W,200.0,47.0,79.0,0.595,2.0,15.0,0.133,14.0,18.0,0.778,9.0,34.0,43.0,30.0,6.0,3.0,13.0,20.0,110.0,18.0,1611661324.0,MIN,Minnesota Lynx,L,200.0,35.0,81.0,0.432,6.0,17.0,0.353,16.0,28.0,0.571,13.0,21.0,34.0,12.0,9.0,4.0,13.0,20.0,92.0,-18.0
22010.0,1611661321.0,TUL,Tulsa Shock,1021000146,2010-07-30,TUL vs. SAN,L,200.0,30.0,66.0,0.455,10.0,21.0,0.476,15.0,18.0,0.833,11.0,15.0,26.0,18.0,8.0,1.0,18.0,20.0,85.0,-16.0,1611661319.0,SAN,San Antonio Silver Stars,W,200.0,36.0,57.0,0.632,9.0,16.0,0.563,20.0,24.0,0.833,4.0,22.0,26.0,17.0,5.0,2.0,18.0,20.0,101.0,16.0
22010.0,1611661313.0,NYL,New York Liberty,1021000145,2010-07-30,NYL vs. LAS,W,200.0,34.0,68.0,0.5,6.0,15.0,0.4,14.0,16.0,0.875,8.0,21.0,29.0,18.0,8.0,3.0,10.0,16.0,88.0,9.0,1611661320.0,LAS,Los Angeles Sparks,L,200.0,29.0,59.0,0.492,5.0,14.0,0.357,16.0,16.0,1.0,7.0,20.0,27.0,12.0,7.0,1.0,15.0,18.0,79.0,-9.0
22010.0,1611661323.0,CON,Connecticut Sun,1021000144,2010-07-30,CON vs. ATL,L,200.0,28.0,68.0,0.412,1.0,8.0,0.125,5.0,9.0,0.556,7.0,28.0,35.0,19.0,5.0,3.0,23.0,14.0,62.0,-32.0,1611661330.0,ATL,Atlanta Dream,W,200.0,40.0,88.0,0.455,7.0,19.0,0.368,7.0,10.0,0.7,12.0,32.0,44.0,23.0,13.0,4.0,11.0,18.0,94.0,32.0
22010.0,1611661325.0,IND,Indiana Fever,1021000143,2010-07-30,IND vs. WAS,L,200.0,26.0,69.0,0.377,6.0,23.0,0.261,15.0,19.0,0.789,11.0,10.0,21.0,16.0,13.0,5.0,11.0,18.0,73.0,-4.0,1611661322.0,WAS,Washington Mystics,W,200.0,28.0,57.0,0.491,6.0,10.0,0.6,15.0,17.0,0.882,13.0,31.0,44.0,14.0,4.0,4.0,25.0,22.0,77.0,4.0
22010.0,1611661328.0,SEA,Seattle Storm,1021000147,2010-07-30,SEA vs. CHI,W,200.0,32.0,69.0,0.464,10.0,27.0,0.37,6.0,7.0,0.857,9.0,28.0,37.0,24.0,8.0,5.0,15.0,21.0,80.0,20.0,1611661329.0,CHI,Chicago Sky,L,200.0,19.0,57.0,0.333,5.0,14.0,0.357,17.0,28.0,0.607,10.0,21.0,31.0,9.0,7.0,3.0,16.0,13.0,60.0,-20.0
22010.0,1611661322.0,WAS,Washington Mystics,1021000150,2010-08-01,WAS vs. TUL,W,200.0,29.0,70.0,0.414,9.0,24.0,0.375,20.0,27.0,0.741,15.0,29.0,44.0,21.0,12.0,3.0,12.0,18.0,87.0,25.0,1611661321.0,TUL,Tulsa Shock,L,200.0,22.0,65.0,0.338,4.0,17.0,0.235,14.0,20.0,0.7,9.0,25.0,34.0,11.0,8.0,6.0,19.0,22.0,62.0,-25.0
22010.0,1611661330.0,ATL,Atlanta Dream,1021000148,2010-08-01,ATL vs. IND,W,200.0,35.0,69.0,0.507,3.0,15.0,0.2,17.0,21.0,0.81,13.0,22.0,35.0,24.0,11.0,7.0,18.0,21.0,90.0,16.0,1611661325.0,IND,Indiana Fever,L,200.0,24.0,69.0,0.348,7.0,17.0,0.412,19.0,23.0,0.826,15.0,22.0,37.0,16.0,9.0,2.0,21.0,21.0,74.0,-16.0
22010.0,1611661324.0,MIN,Minnesota Lynx,1021000152,2010-08-01,MIN vs. SEA,W,200.0,27.0,60.0,0.45,3.0,10.0,0.3,15.0,20.0,0.75,7.0,21.0,28.0,15.0,8.0,4.0,14.0,14.0,72.0,1.0,1611661328.0,SEA,Seattle Storm,L,200.0,28.0,62.0,0.452,5.0,18.0,0.278,10.0,12.0,0.833,9.0,22.0,31.0,23.0,10.0,5.0,18.0,20.0,71.0,-1.0
22010.0,1611661313.0,NYL,New York Liberty,1021000149,2010-08-01,NYL vs. CON,W,200.0,26.0,64.0,0.406,5.0,16.0,0.313,14.0,19.0,0.737,14.0,19.0,33.0,20.0,10.0,4.0,15.0,19.0,71.0,4.0,1611661323.0,CON,Connecticut Sun,L,200.0,22.0,57.0,0.386,4.0,7.0,0.571,19.0,20.0,0.95,9.0,23.0,32.0,14.0,9.0,3.0,21.0,20.0,67.0,-4.0
22010.0,1611661317.0,PHO,Phoenix Mercury,1021000151,2010-08-01,PHO vs. CHI,W,200.0,36.0,68.0,0.529,6.0,17.0,0.353,19.0,20.0,0.95,9.0,22.0,31.0,25.0,7.0,5.0,19.0,20.0,97.0,1.0,1611661329.0,CHI,Chicago Sky,L,200.0,35.0,73.0,0.479,8.0,19.0,0.421,18.0,27.0,0.667,16.0,23.0,39.0,22.0,15.0,3.0,16.0,20.0,96.0,-1.0
22010.0,1611661321.0,TUL,Tulsa Shock,1021000156,2010-08-03,TUL vs. SEA,W,200.0,25.0,54.0,0.463,9.0,18.0,0.5,25.0,28.0,0.893,4.0,21.0,25.0,16.0,14.0,4.0,17.0,14.0,84.0,9.0,1611661328.0,SEA,Seattle Storm,L,200.0,26.0,58.0,0.448,9.0,21.0,0.429,14.0,15.0,0.933,9.0,24.0,33.0,12.0,9.0,3.0,26.0,24.0,75.0,-9.0
22010.0,1611661324.0,MIN,Minnesota Lynx,1021000155,2010-08-03,MIN vs. CON,W,225.0,39.0,81.0,0.481,9.0,22.0,0.409,24.0,31.0,0.774,9.0,26.0,35.0,24.0,11.0,6.0,12.0,23.0,111.0,8.0,1611661323.0,CON,Connecticut Sun,L,225.0,38.0,96.0,0.396,5.0,22.0,0.227,22.0,26.0,0.846,24.0,27.0,51.0,18.0,2.0,3.0,15.0,21.0,103.0,-8.0
22010.0,1611661319.0,SAN,San Antonio Silver Stars,1021000157,2010-08-03,SAN vs. PHO,L,200.0,36.0,69.0,0.522,6.0,13.0,0.462,14.0,22.0,0.636,8.0,20.0,28.0,27.0,8.0,0.0,16.0,12.0,92.0,-11.0,1611661317.0,PHO,Phoenix Mercury,W,200.0,43.0,72.0,0.597,5.0,15.0,0.333,12.0,12.0,1.0,5.0,25.0,30.0,24.0,11.0,4.0,14.0,19.0,103.0,11.0
22010.0,1611661325.0,IND,Indiana Fever,1021000153,2010-08-03,IND vs. NYL,L,200.0,23.0,59.0,0.39,3.0,12.0,0.25,23.0,27.0,0.852,7.0,21.0,28.0,8.0,7.0,9.0,12.0,16.0,72.0,-10.0,1611661313.0,NYL,New York Liberty,W,200.0,28.0,60.0,0.467,12.0,18.0,0.667,14.0,19.0,0.737,8.0,30.0,38.0,15.0,5.0,4.0,14.0,25.0,82.0,10.0
22010.0,1611661330.0,ATL,Atlanta Dream,1021000154,2010-08-03,ATL vs. WAS,L,200.0,26.0,70.0,0.371,3.0,18.0,0.167,23.0,30.0,0.767,8.0,20.0,28.0,16.0,7.0,3.0,13.0,23.0,78.0,-8.0,1611661322.0,WAS,Washington Mystics,W,200.0,29.0,61.0,0.475,4.0,12.0,0.333,24.0,30.0,0.8,7.0,29.0,36.0,17.0,9.0,1.0,17.0,24.0,86.0,8.0
22010.0,1611661320.0,LAS,Los Angeles Sparks,1021000158,2010-08-04,LAS vs. CHI,W,200.0,33.0,69.0,0.478,4.0,10.0,0.4,12.0,15.0,0.8,6.0,25.0,31.0,26.0,5.0,6.0,8.0,15.0,82.0,5.0,1611661329.0,CHI,Chicago Sky,L,200.0,32.0,73.0,0.438,7.0,15.0,0.467,6.0,10.0,0.6,10.0,27.0,37.0,19.0,5.0,5.0,11.0,14.0,77.0,-5.0
22010.0,1611661328.0,SEA,Seattle Storm,1021000159,2010-08-05,SEA vs. CON,W,200.0,26.0,65.0,0.4,7.0,16.0,0.438,24.0,27.0,0.889,12.0,23.0,35.0,17.0,4.0,4.0,10.0,14.0,83.0,1.0,1611661323.0,CON,Connecticut Sun,L,200.0,32.0,64.0,0.5,5.0,16.0,0.313,13.0,15.0,0.867,6.0,21.0,27.0,21.0,5.0,3.0,10.0,17.0,82.0,-1.0
22010.0,1611661320.0,LAS,Los Angeles Sparks,1021000163,2010-08-06,LAS vs. TUL,W,200.0,27.0,56.0,0.482,3.0,21.0,0.143,20.0,25.0,0.8,7.0,26.0,33.0,20.0,8.0,2.0,17.0,16.0,77.0,7.0,1611661321.0,TUL,Tulsa Shock,L,200.0,30.0,67.0,0.448,4.0,19.0,0.211,6.0,12.0,0.5,10.0,22.0,32.0,17.0,8.0,0.0,18.0,24.0,70.0,-7.0
22010.0,1611661313.0,NYL,New York Liberty,1021000161,2010-08-06,NYL vs. WAS,W,200.0,32.0,60.0,0.533,9.0,13.0,0.692,12.0,16.0,0.75,6.0,17.0,23.0,21.0,5.0,1.0,14.0,18.0,85.0,8.0,1611661322.0,WAS,Washington Mystics,L,200.0,28.0,61.0,0.459,5.0,14.0,0.357,16.0,20.0,0.8,11.0,21.0,32.0,8.0,9.0,2.0,15.0,16.0,77.0,-8.0
22010.0,1611661325.0,IND,Indiana Fever,1021000160,2010-08-06,IND vs. ATL,W,200.0,31.0,68.0,0.456,4.0,14.0,0.286,29.0,33.0,0.879,15.0,20.0,35.0,16.0,9.0,4.0,15.0,20.0,95.0,2.0,1611661330.0,ATL,Atlanta Dream,L,200.0,33.0,58.0,0.569,3.0,12.0,0.25,24.0,31.0,0.774,4.0,20.0,24.0,18.0,11.0,4.0,18.0,23.0,93.0,-2.0
22010.0,1611661317.0,PHO,Phoenix Mercury,1021000162,2010-08-06,PHO vs. SAN,W,200.0,38.0,63.0,0.603,7.0,15.0,0.467,20.0,22.0,0.909,6.0,26.0,32.0,20.0,9.0,2.0,15.0,13.0,103.0,16.0,1611661319.0,SAN,San Antonio Silver Stars,L,200.0,35.0,71.0,0.493,8.0,18.0,0.444,9.0,14.0,0.643,11.0,17.0,28.0,16.0,10.0,3.0,15.0,20.0,87.0,-16.0
22010.0,1611661328.0,SEA,Seattle Storm,1021000165,2010-08-07,SEA vs. TUL,W,200.0,40.0,81.0,0.494,8.0,23.0,0.348,23.0,27.0,0.852,23.0,34.0,57.0,24.0,8.0,5.0,17.0,25.0,111.0,46.0,1611661321.0,TUL,Tulsa Shock,L,200.0,20.0,65.0,0.308,5.0,27.0,0.185,20.0,24.0,0.833,6.0,15.0,21.0,6.0,10.0,2.0,17.0,24.0,65.0,-46.0
22010.0,1611661329.0,CHI,Chicago Sky,1021000164,2010-08-07,CHI vs. MIN,L,225.0,26.0,71.0,0.366,10.0,24.0,0.417,20.0,24.0,0.833,13.0,25.0,38.0,18.0,4.0,6.0,16.0,15.0,82.0,-5.0,1611661324.0,MIN,Minnesota Lynx,W,225.0,32.0,74.0,0.432,6.0,15.0,0.4,17.0,20.0,0.85,12.0,21.0,33.0,18.0,8.0,3.0,13.0,25.0,87.0,5.0
22010.0,1611661320.0,LAS,Los Angeles Sparks,1021000169,2010-08-08,LAS vs. SAN,L,200.0,33.0,69.0,0.478,4.0,16.0,0.25,13.0,13.0,1.0,5.0,16.0,21.0,26.0,9.0,4.0,11.0,18.0,83.0,-9.0,1611661319.0,SAN,San Antonio Silver Stars,W,200.0,33.0,62.0,0.532,9.0,19.0,0.474,17.0,19.0,0.895,11.0,27.0,38.0,21.0,9.0,1.0,20.0,16.0,92.0,9.0
22010.0,1611661317.0,PHO,Phoenix Mercury,1021000167,2010-08-08,PHO vs. IND,L,200.0,29.0,67.0,0.433,5.0,19.0,0.263,19.0,24.0,0.792,9.0,15.0,24.0,21.0,4.0,3.0,13.0,16.0,82.0,-22.0,1611661325.0,IND,Indiana Fever,W,200.0,42.0,72.0,0.583,6.0,16.0,0.375,14.0,18.0,0.778,9.0,27.0,36.0,24.0,10.0,2.0,12.0,21.0,104.0,22.0
22010.0,1611661323.0,CON,Connecticut Sun,1021000166,2010-08-08,CON vs. WAS,W,200.0,26.0,61.0,0.426,4.0,17.0,0.235,20.0,29.0,0.69,8.0,27.0,35.0,18.0,3.0,8.0,11.0,14.0,76.0,9.0,1611661322.0,WAS,Washington Mystics,L,200.0,29.0,70.0,0.414,4.0,12.0,0.333,5.0,6.0,0.833,11.0,25.0,36.0,9.0,6.0,3.0,12.0,24.0,67.0,-9.0
22010.0,1611661324.0,MIN,Minnesota Lynx,1021000168,2010-08-08,MIN vs. NYL,L,200.0,24.0,73.0,0.329,4.0,14.0,0.286,20.0,25.0,0.8,20.0,26.0,46.0,10.0,9.0,5.0,13.0,10.0,72.0,-2.0,1611661313.0,NYL,New York Liberty,W,200.0,29.0,60.0,0.483,7.0,20.0,0.35,9.0,14.0,0.643,6.0,23.0,29.0,16.0,6.0,4.0,16.0,16.0,74.0,2.0
22010.0,1611661322.0,WAS,Washington Mystics,1021000170,2010-08-10,WAS vs. CON,W,200.0,30.0,61.0,0.492,4.0,11.0,0.364,20.0,22.0,0.909,8.0,25.0,33.0,19.0,9.0,6.0,13.0,14.0,84.0,10.0,1611661323.0,CON,Connecticut Sun,L,200.0,27.0,66.0,0.409,5.0,18.0,0.278,15.0,17.0,0.882,11.0,18.0,29.0,16.0,8.0,3.0,14.0,19.0,74.0,-10.0
22010.0,1611661329.0,CHI,Chicago Sky,1021000172,2010-08-10,CHI vs. PHO,W,200.0,37.0,79.0,0.468,5.0,15.0,0.333,12.0,20.0,0.6,10.0,31.0,41.0,23.0,7.0,5.0,9.0,19.0,91.0,9.0,1611661317.0,PHO,Phoenix Mercury,L,200.0,28.0,66.0,0.424,11.0,20.0,0.55,15.0,16.0,0.938,6.0,30.0,36.0,20.0,5.0,4.0,17.0,20.0,82.0,-9.0
22010.0,1611661320.0,LAS,Los Angeles Sparks,1021000174,2010-08-10,LAS vs. IND,L,200.0,26.0,72.0,0.361,4.0,17.0,0.235,20.0,23.0,0.87,13.0,25.0,38.0,18.0,7.0,5.0,15.0,17.0,76.0,-6.0,1611661325.0,IND,Indiana Fever,W,200.0,29.0,63.0,0.46,4.0,12.0,0.333,20.0,27.0,0.741,9.0,33.0,42.0,17.0,10.0,5.0,16.0,19.0,82.0,6.0
22010.0,1611661319.0,SAN,San Antonio Silver Stars,1021000173,2010-08-10,SAN vs. MIN,L,200.0,27.0,62.0,0.435,4.0,22.0,0.182,8.0,15.0,0.533,4.0,26.0,30.0,17.0,4.0,5.0,14.0,19.0,66.0,-7.0,1611661324.0,MIN,Minnesota Lynx,W,200.0,25.0,58.0,0.431,4.0,8.0,0.5,19.0,26.0,0.731,8.0,31.0,39.0,10.0,8.0,3.0,15.0,15.0,73.0,7.0
22010.0,1611661330.0,ATL,Atlanta Dream,1021000171,2010-08-10,ATL vs. SEA,L,200.0,23.0,78.0,0.295,2.0,12.0,0.167,22.0,33.0,0.667,22.0,25.0,47.0,19.0,6.0,2.0,13.0,21.0,70.0,-10.0,1611661328.0,SEA,Seattle Storm,W,200.0,28.0,68.0,0.412,7.0,23.0,0.304,17.0,23.0,0.739,10.0,29.0,39.0,18.0,6.0,8.0,15.0,26.0,80.0,10.0
22010.0,1611661324.0,MIN,Minnesota Lynx,1021000175,2010-08-12,MIN vs. LAS,L,200.0,28.0,65.0,0.431,5.0,16.0,0.313,16.0,21.0,0.762,12.0,27.0,39.0,13.0,3.0,1.0,11.0,22.0,77.0,-1.0,1611661320.0,LAS,Los Angeles Sparks,W,200.0,29.0,67.0,0.433,6.0,22.0,0.273,14.0,20.0,0.7,9.0,21.0,30.0,16.0,7.0,2.0,12.0,16.0,78.0,1.0
22010.0,1611661323.0,CON,Connecticut Sun,1021000179,2010-08-13,CON vs. SEA,W,200.0,37.0,67.0,0.552,7.0,22.0,0.318,7.0,9.0,0.778,7.0,30.0,37.0,27.0,9.0,2.0,15.0,13.0,88.0,20.0,1611661328.0,SEA,Seattle Storm,L,200.0,26.0,62.0,0.419,7.0,22.0,0.318,9.0,13.0,0.692,5.0,19.0,24.0,18.0,9.0,2.0,17.0,19.0,68.0,-20.0
22010.0,1611661330.0,ATL,Atlanta Dream,1021000177,2010-08-13,ATL vs. NYL,L,200.0,33.0,73.0,0.452,1.0,9.0,0.111,16.0,21.0,0.762,11.0,23.0,34.0,24.0,6.0,2.0,13.0,19.0,83.0,-7.0,1611661313.0,NYL,New York Liberty,W,200.0,31.0,58.0,0.534,5.0,11.0,0.455,23.0,28.0,0.821,4.0,27.0,31.0,21.0,6.0,5.0,15.0,21.0,90.0,7.0
22010.0,1611661319.0,SAN,San Antonio Silver Stars,1021000180,2010-08-13,SAN vs. TUL,W,200.0,38.0,73.0,0.521,6.0,16.0,0.375,12.0,20.0,0.6,20.0,22.0,42.0,26.0,9.0,1.0,19.0,15.0,94.0,20.0,1611661321.0,TUL,Tulsa Shock,L,200.0,30.0,61.0,0.492,4.0,14.0,0.286,10.0,13.0,0.769,9.0,16.0,25.0,20.0,11.0,7.0,18.0,17.0,74.0,-20.0
22010.0,1611661322.0,WAS,Washington Mystics,1021000176,2010-08-13,WAS vs. MIN,W,200.0,22.0,61.0,0.361,6.0,16.0,0.375,11.0,13.0,0.846,9.0,37.0,46.0,11.0,2.0,0.0,23.0,17.0,61.0,3.0,1611661324.0,MIN,Minnesota Lynx,L,200.0,23.0,76.0,0.303,2.0,19.0,0.105,10.0,13.0,0.769,10.0,24.0,34.0,9.0,10.0,7.0,10.0,14.0,58.0,-3.0
22010.0,1611661325.0,IND,Indiana Fever,1021000178,2010-08-13,IND vs. PHO,W,200.0,43.0,75.0,0.573,9.0,22.0,0.409,15.0,22.0,0.682,10.0,25.0,35.0,24.0,6.0,5.0,12.0,14.0,110.0,20.0,1611661317.0,PHO,Phoenix Mercury,L,200.0,36.0,72.0,0.5,6.0,16.0,0.375,12.0,13.0,0.923,8.0,20.0,28.0,14.0,6.0,2.0,13.0,18.0,90.0,-20.0
